node_number,edge_number,path_number,f1_score,f1_pair_score
5,7,12,1.0,0.7352941176470588
5,7,9,0.8059701492537312,0.27027027027027023
5,7,4,0.8,0.0
5,7,10,0.8125000000000001,0.3050847457627119
5,7,17,0.9702970297029703,0.37837837837837834
5,7,34,1.0,0.6363636363636364
5,7,7,0.0,0.0
5,7,11,0.0,0.0
5,7,36,0.9747292418772564,0.8079470198675497
5,7,6,0.0,0.0
5,7,12,0.0,0.0
5,7,22,0.897196261682243,0.691588785046729
5,7,34,0.975609756097561,0.5631067961165048
