node_number,edge_number,path_number,f1_score,f1_pair_score
3,3,1,0.0,0.0
3,3,3,0.0,0.0
3,3,2,1.0,1.0
3,3,4,1.0,1.0
3,3,3,0.0,0.0
3,3,4,1.0,0.8
3,3,6,0.9285714285714286,0.6923076923076924
3,3,5,0.8,0.5
3,3,7,0.8,0.0
3,3,9,1.0,0.6511627906976745
3,3,7,0.8,0.0
3,3,0,0.0,0.0
3,3,3,0.0,0.0
3,3,2,0.0,0.0
3,3,5,0.0,0.0
3,3,9,1.0,0.7741935483870968
3,3,2,1.0,1.0
3,3,4,1.0,0.8275862068965517
3,3,5,0.0,0.0
3,3,10,0.0,0.0
