node_number,edge_number,path_number,f1_score,f1_pair_score
15,25,22,0.9502762430939227,0.7244094488188977
15,25,46,0.0,0.0
15,25,24,0.7252747252747253,0.36697247706422015
15,25,46,0.6219839142091154,0.27692307692307694
15,25,93,0.7707061900610288,0.41795231416549794
15,25,49,0.6666666666666666,0.23580786026200873
15,25,99,0.7715078630897317,0.4767123287671233
